x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.19489	3.07551	725.073	3.03522e+06	2188.25	0	0	0	0
0.195391	3.02361	751.632	2.97336e+06	2180.45	0	0	0	0
0.195892	2.96874	779.012	2.90819e+06	2172.07	0	0	0	0
0.196393	2.91094	807.172	2.83979e+06	2163.1	0	0	0	0
0.196894	2.8503	836.059	2.76831e+06	2153.51	0	0	0	0
0.197395	2.78695	865.604	2.69395e+06	2143.31	0	0	0	0
0.197896	2.72109	895.72	2.61701e+06	2132.48	0	0	0	0
0.198397	2.653	926.296	2.53782e+06	2121.03	0	0	0	0
0.198898	2.58302	957.194	2.45686e+06	2109	0	0	0	0
0.199399	2.51159	988.243	2.37466e+06	2096.41	0	0	0	0
0.1999	2.43937	1019.27	2.29203e+06	2083.37	0	0	0	0
0.200401	2.36705	1050.19	2.20978e+06	2069.97	0	0	0	0
0.200902	2.29484	1081.02	2.12817e+06	2056.25	0	0	0	0
0.201403	2.22266	1111.84	2.04712e+06	2042.18	0	0	0	0
0.201904	2.15042	1142.7	1.96656e+06	2027.71	0	0	0	0
0.202405	2.07808	1173.59	1.88645e+06	2012.82	0	0	0	0
0.202906	2.00577	1204.51	1.80696e+06	1997.51	0	0	0	0
0.203407	1.93373	1235.4	1.72836e+06	1981.81	0	0	0	0
0.203908	1.86212	1266.25	1.65084e+06	1965.72	0	0	0	0
0.204409	1.7911	1297.03	1.57458e+06	1949.26	0	0	0	0
0.20491	1.72084	1327.72	1.49977e+06	1932.45	0	0	0	0
0.205411	1.6514	1358.29	1.42647e+06	1915.28	0	0	0	0
0.205912	1.58307	1388.62	1.35498e+06	1897.81	0	0	0	0
0.206413	1.51625	1418.65	1.28568e+06	1880.13	0	0	0	0
0.206914	1.45101	1448.36	1.21867e+06	1862.25	0	0	0	0
0.207415	1.38748	1477.68	1.15401e+06	1844.19	0	0	0	0
0.207916	1.32592	1506.52	1.09196e+06	1826.05	0	0	0	0
0.208417	1.26647	1534.85	1.03262e+06	1807.88	0	0	0	0
0.208918	1.20922	1562.6	976033	1789.71	0	0	0	0
0.209419	1.15435	1589.71	922327	1771.62	0	0	0	0
0.20992	1.10187	1616.15	871468	1753.66	0	0	0	0
0.210421	1.05186	1641.85	823491	1735.89	0	0	0	0
0.210922	1.00437	1666.78	778367	1718.36	0	0	0	0
0.211423	0.959378	1690.9	736044	1701.13	0	0	0	0
0.211924	0.916903	1714.18	696472	1684.24	0	0	0	0
0.212425	0.87689	1736.6	659552	1667.74	0	0	0	0
0.212926	0.839296	1758.14	625190	1651.66	0	0	0	0
0.213427	0.804044	1778.8	593267	1636.04	0	0	0	0
0.213928	0.771056	1798.57	563665	1620.91	0	0	0	0
0.214429	0.740234	1817.46	536250	1606.28	0	0	0	0
0.21493	0.71148	1835.48	510895	1592.18	0	0	0	0
0.215431	0.684683	1852.64	487462	1578.61	0	0	0	0
0.215932	0.659734	1868.96	465822	1565.58	0	0	0	0
0.216433	0.63652	1884.47	445845	1553.09	0	0	0	0
0.216934	0.614928	1899.2	427404	1541.12	0	0	0	0
0.217435	0.594852	1913.16	410382	1529.69	0	0	0	0
0.217936	0.576186	1926.41	394667	1518.77	0	0	0	0
0.218437	0.558818	1938.96	380143	1508.34	0	0	0	0
0.218938	0.542667	1950.84	366724	1498.41	0	0	0	0
0.219439	0.527639	1962.11	354316	1488.94	0	0	0	0
0.21994	0.513634	1972.78	342821	1479.91	0	0	0	0
0.220441	0.50058	1982.89	332167	1471.32	0	0	0	0
0.220942	0.488412	1992.46	322291	1463.14	0	0	0	0
0.221443	0.477059	2001.54	313124	1455.35	0	0	0	0
0.221944	0.466445	2010.15	304597	1447.94	0	0	0	0
0.222445	0.456516	2018.31	296659	1440.87	0	0	0	0
0.222946	0.44722	2026.06	289260	1434.14	0	0	0	0
0.223447	0.438509	2033.41	282358	1427.72	0	0	0	0
0.223948	0.430342	2040.39	275912	1421.61	0	0	0	0
0.224449	0.42268	2047	269891	1415.79	0	0	0	0
0.22495	0.415494	2053.27	264265	1410.25	0	0	0	0
0.225451	0.408766	2059.17	259015	1404.99	0	0	0	0
0.225952	0.402525	2064.57	254163	1400.05	0	0	0	0
0.226453	0.396938	2069.05	249832	1395.56	0	0	0	0
0.226954	0.39258	2071.28	246460	1392.01	0	0	0	0
0.227455	0.391223	2067.08	245435	1391.03	0	0	0	0
0.227956	0.397814	2044.37	250842	1398.12	0	0	0	0
0.228457	0.42341	1974.63	273024	1429.76	0	0	0	0
0.228958	0.484349	1819.09	330797	1514.35	0	0	0	0
0.229459	0.591442	1577.14	441632	1655.66	0	0	0	0
0.22996	0.736574	1308.02	601579	1810.92	0	0	0	0
0.230461	0.89417	1072.86	782129	1939.46	0	0	0	0
0.230962	1.03744	895.559	950058	2030.54	0	0	0	0
0.231463	1.15145	772.604	1.0855e+06	2090.29	0	0	0	0
0.231964	1.23415	691.082	1.18447e+06	2128.04	0	0	0	0
0.232465	1.29065	638.121	1.25234e+06	2151.48	0	0	0	0
0.232966	1.32797	603.797	1.2972e+06	2165.91	0	0	0	0
0.233467	1.35233	581.273	1.32641e+06	2174.8	0	0	0	0
0.233968	1.36829	566.102	1.34546e+06	2180.29	0	0	0	0
0.234469	1.37896	555.475	1.35807e+06	2183.71	0	0	0	0
0.23497	1.38634	547.66	1.3667e+06	2185.87	0	0	0	0
0.235471	1.39171	541.608	1.37286e+06	2187.26	0	0	0	0
0.235972	1.3958	536.686	1.37746e+06	2188.16	0	0	0	0
0.236473	1.39908	532.507	1.38107e+06	2188.75	0	0	0	0
0.236974	1.40185	528.838	1.38405e+06	2189.14	0	0	0	0
0.237475	1.40427	525.545	1.3866e+06	2189.39	0	0	0	0
0.237976	1.40643	522.537	1.38882e+06	2189.53	0	0	0	0
0.238477	1.40841	519.76	1.39081e+06	2189.59	0	0	0	0
0.238978	1.41024	517.183	1.39262e+06	2189.59	0	0	0	0
0.239479	1.41194	514.78	1.39426e+06	2189.53	0	0	0	0
0.23998	1.41354	512.533	1.39577e+06	2189.41	0	0	0	0
0.240481	1.41505	510.432	1.39715e+06	2189.25	0	0	0	0
0.240982	1.41647	508.466	1.39842e+06	2189.05	0	0	0	0
0.241483	1.41781	506.628	1.3996e+06	2188.81	0	0	0	0
0.241984	1.41908	504.91	1.40066e+06	2188.53	0	0	0	0
0.242485	1.42028	503.306	1.40165e+06	2188.21	0	0	0	0
0.242986	1.42141	501.813	1.40255e+06	2187.86	0	0	0	0
0.243487	1.42249	500.424	1.40336e+06	2187.48	0	0	0	0
0.243988	1.4235	499.137	1.4041e+06	2187.06	0	0	0	0
0.244489	1.42446	497.946	1.40475e+06	2186.62	0	0	0	0
0.24499	1.42537	496.847	1.40535e+06	2186.15	0	0	0	0
0.245491	1.42622	495.837	1.40587e+06	2185.65	0	0	0	0
0.245992	1.42702	494.911	1.40632e+06	2185.14	0	0	0	0
0.246493	1.42777	494.068	1.40672e+06	2184.6	0	0	0	0
0.246994	1.42847	493.305	1.40705e+06	2184.05	0	0	0	0
0.247495	1.42911	492.618	1.40733e+06	2183.5	0	0	0	0
0.247996	1.4297	492.006	1.40755e+06	2182.95	0	0	0	0
0.248497	1.43021	491.467	1.40772e+06	2182.43	0	0	0	0
0.248998	1.43064	491.002	1.40784e+06	2181.96	0	0	0	0
0.249499	1.43099	490.622	1.40794e+06	2181.58	0	0	0	0
0.25	1.43132	490.407	1.40815e+06	2181.4	0	0	0	0
