x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.19489	4.26179	568.9	2.58667e+06	1345.78	0	0	0	0
0.195391	4.19047	589.659	2.53397e+06	1340.79	0	0	0	0
0.195892	4.11499	611.058	2.47844e+06	1335.47	0	0	0	0
0.196393	4.03541	633.067	2.42017e+06	1329.78	0	0	0	0
0.196894	3.95184	655.642	2.35927e+06	1323.73	0	0	0	0
0.197395	3.86449	678.731	2.29592e+06	1317.31	0	0	0	0
0.197896	3.77362	702.264	2.23036e+06	1310.51	0	0	0	0
0.198397	3.67961	726.156	2.16289e+06	1303.34	0	0	0	0
0.198898	3.58293	750.3	2.0939e+06	1295.81	0	0	0	0
0.199399	3.48422	774.562	2.02387e+06	1287.95	0	0	0	0
0.1999	3.38437	798.808	1.95345e+06	1279.82	0	0	0	0
0.200401	3.28432	822.973	1.88334e+06	1271.47	0	0	0	0
0.200902	3.18439	847.077	1.81377e+06	1262.93	0	0	0	0
0.201403	3.08446	871.17	1.74468e+06	1254.18	0	0	0	0
0.201904	2.98442	895.289	1.676e+06	1245.19	0	0	0	0
0.202405	2.88422	919.442	1.6077e+06	1235.95	0	0	0	0
0.202906	2.78405	943.605	1.53993e+06	1226.45	0	0	0	0
0.203407	2.68423	967.751	1.47293e+06	1216.71	0	0	0	0
0.203908	2.58498	991.861	1.40685e+06	1206.75	0	0	0	0
0.204409	2.48654	1015.92	1.34186e+06	1196.56	0	0	0	0
0.20491	2.38914	1039.9	1.27809e+06	1186.16	0	0	0	0
0.205411	2.29288	1063.78	1.21562e+06	1175.55	0	0	0	0
0.205912	2.19815	1087.48	1.15469e+06	1164.75	0	0	0	0
0.206413	2.10548	1110.95	1.09564e+06	1153.83	0	0	0	0
0.206914	2.01501	1134.16	1.03853e+06	1142.78	0	0	0	0
0.207415	1.9269	1157.06	983430	1131.64	0	0	0	0
0.207916	1.84151	1179.59	930557	1120.45	0	0	0	0
0.208417	1.75906	1201.71	879995	1109.24	0	0	0	0
0.208918	1.67964	1223.38	831776	1098.03	0	0	0	0
0.209419	1.60351	1244.56	786014	1086.88	0	0	0	0
0.20992	1.5307	1265.2	742679	1075.81	0	0	0	0
0.210421	1.46132	1285.26	701800	1064.85	0	0	0	0
0.210922	1.39542	1304.73	663352	1054.05	0	0	0	0
0.211423	1.33299	1323.55	627290	1043.43	0	0	0	0
0.211924	1.27405	1341.73	593573	1033.02	0	0	0	0
0.212425	1.21853	1359.23	562115	1022.85	0	0	0	0
0.212926	1.16635	1376.04	532837	1012.95	0	0	0	0
0.213427	1.11743	1392.16	505635	1003.32	0	0	0	0
0.213928	1.07164	1407.59	480412	994	0	0	0	0
0.214429	1.02886	1422.32	457051	984.987	0	0	0	0
0.21493	0.988953	1436.37	435446	976.297	0	0	0	0
0.215431	0.951756	1449.76	415478	967.933	0	0	0	0
0.215932	0.917123	1462.49	397036	959.901	0	0	0	0
0.216433	0.884897	1474.58	380012	952.199	0	0	0	0
0.216934	0.854922	1486.06	364295	944.823	0	0	0	0
0.217435	0.82705	1496.95	349788	937.771	0	0	0	0
0.217936	0.801135	1507.27	336394	931.035	0	0	0	0
0.218437	0.777022	1517.05	324015	924.603	0	0	0	0
0.218938	0.754597	1526.31	312577	918.471	0	0	0	0
0.219439	0.73373	1535.08	302000	912.627	0	0	0	0
0.21994	0.714284	1543.4	292201	907.055	0	0	0	0
0.220441	0.696157	1551.27	283118	901.746	0	0	0	0
0.220942	0.679261	1558.72	274699	896.693	0	0	0	0
0.221443	0.663494	1565.78	266883	891.881	0	0	0	0
0.221944	0.648756	1572.48	259613	887.295	0	0	0	0
0.222445	0.634967	1578.83	252843	882.925	0	0	0	0
0.222946	0.622057	1584.86	246534	878.761	0	0	0	0
0.223447	0.609959	1590.57	240647	874.791	0	0	0	0
0.223948	0.598613	1596	235150	871.007	0	0	0	0
0.224449	0.587966	1601.15	230011	867.4	0	0	0	0
0.22495	0.577965	1606.04	225202	863.961	0	0	0	0
0.225451	0.568557	1610.69	220695	860.679	0	0	0	0
0.225952	0.559699	1615.12	216465	857.546	0	0	0	0
0.226453	0.551351	1619.33	212493	854.554	0	0	0	0
0.226954	0.543482	1623.33	208760	851.697	0	0	0	0
0.227455	0.536059	1627.14	205249	848.969	0	0	0	0
0.227956	0.529047	1630.77	201942	846.361	0	0	0	0
0.228457	0.522417	1634.23	198824	843.867	0	0	0	0
0.228958	0.516143	1637.53	195880	841.48	0	0	0	0
0.229459	0.510198	1640.68	193098	839.195	0	0	0	0
0.22996	0.504561	1643.69	190467	837.006	0	0	0	0
0.230461	0.499214	1646.56	187976	834.909	0	0	0	0
0.230962	0.494147	1649.29	185621	832.902	0	0	0	0
0.231463	0.489349	1651.9	183395	830.984	0	0	0	0
0.231964	0.484791	1654.39	181285	829.145	0	0	0	0
0.232465	0.480451	1656.78	179280	827.38	0	0	0	0
0.232966	0.476318	1659.06	177373	825.684	0	0	0	0
0.233467	0.472401	1661.23	175569	824.063	0	0	0	0
0.233968	0.468685	1663.3	173860	822.512	0	0	0	0
0.234469	0.465136	1665.29	172231	821.02	0	0	0	0
0.23497	0.461753	1667.19	170679	819.587	0	0	0	0
0.235471	0.458543	1669	169209	818.217	0	0	0	0
0.235972	0.455489	1670.73	167813	816.904	0	0	0	0
0.236473	0.452564	1672.39	166477	815.637	0	0	0	0
0.236974	0.44979	1673.97	165211	814.427	0	0	0	0
0.237475	0.447156	1675.48	164010	813.27	0	0	0	0
0.237976	0.444629	1676.92	162859	812.153	0	0	0	0
0.238477	0.442232	1678.29	161768	811.086	0	0	0	0
0.238978	0.439956	1679.61	160733	810.065	0	0	0	0
0.239479	0.437775	1680.86	159742	809.082	0	0	0	0
0.23998	0.435707	1682.06	158803	808.142	0	0	0	0
0.240481	0.433738	1683.19	157909	807.242	0	0	0	0
0.240982	0.431861	1684.28	157058	806.378	0	0	0	0
0.241483	0.430081	1685.31	156250	805.554	0	0	0	0
0.241984	0.42838	1686.3	155479	804.76	0	0	0	0
0.242485	0.42677	1687.23	154749	804.004	0	0	0	0
0.242986	0.42524	1688.12	154056	803.281	0	0	0	0
0.243487	0.423786	1688.96	153397	802.59	0	0	0	0
0.243988	0.422413	1689.76	152774	801.931	0	0	0	0
0.244489	0.421105	1690.51	152182	801.3	0	0	0	0
0.24499	0.419872	1691.23	151622	800.7	0	0	0	0
0.245491	0.418701	1691.9	151091	800.127	0	0	0	0
0.245992	0.417598	1692.54	150591	799.582	0	0	0	0
0.246493	0.416555	1693.14	150117	799.063	0	0	0	0
0.246994	0.415575	1693.7	149672	798.571	0	0	0	0
0.247495	0.414653	1694.22	149252	798.103	0	0	0	0
0.247996	0.41379	1694.71	148859	797.661	0	0	0	0
0.248497	0.412986	1695.16	148492	797.245	0	0	0	0
0.248998	0.412253	1695.55	148157	796.86	0	0	0	0
0.249499	0.411618	1695.8	147865	796.518	0	0	0	0
0.25	0.41133	1695.85	147728	796.332	0	0	0	0
